P_MASS,P_RADIUS,P_SEMI_MAJOR_AXIS,P_ECCENTRICITY,P_IMPACT_PARAMETER,P_IMPACT_PARAMETER_ERROR_MIN,P_IMPACT_PARAMETER_ERROR_MAX,S_DISTANCE,S_MASS,S_MASS_ERROR_MIN,S_MASS_ERROR_MAX,S_RADIUS,S_RADIUS_ERROR_MIN,S_RADIUS_ERROR_MAX,S_AGE,S_AGE_ERROR_MIN,S_AGE_ERROR_MAX,S_TEMPERATURE,P_ESCAPE,P_POTENTIAL,P_GRAVITY,P_DENSITY,P_DISTANCE,P_FLUX,P_FLUX_MIN,P_FLUX_MAX,P_TEMP_EQUIL,P_TEMP_SURF,S_RADIUS_EST,S_LUMINOSITY,S_HZ_OPT_MIN,S_HZ_OPT_MAX,S_HZ_CON_MIN,S_HZ_CON_MAX,S_HZ_CON0_MIN,S_HZ_CON0_MAX,S_HZ_CON1_MIN,S_HZ_CON1_MAX,S_SNOW_LINE,S_ABIO_ZONE,S_TIDAL_LOCK,P_HABZONE_OPT,P_HABZONE_CON,P_HABITABLE,P_ESI
416.35468,13.6762,0.49,0.06,0.46212200000000003,-0.19959999999999997,0.15589700000000012,162.552,1.44,-0.19,0.19,10.3,-0.57,0.57,1.7,-0.2,0.2,4847.0,5.517584636436184,30.44374,2.226038,0.16276728554844286,0.490882,221.5088,196.78687,250.23735,982.19799,1109.6203909999995,10.3,53.088444,5.7472583,13.982719,7.2797697,13.256864,7.7053993,13.256864,7.0278601,13.256864,19.672691,0.46277365,0.44132022,0.0,0.0,0.0,0.070450461
1684.4884,12.7794,2.5,0.206,0.39090600000000003,-0.17918900000000004,0.14004699999999995,101.26,2.4,-0.4,0.1,11.0,-1.0,2.0,5.998699999999999,-3.1176299999999997,3.3672399999999993,4785.0,11.480975240059962,131.81279,10.314474,0.8071172565368543,2.553045,9.8069978,6.5981984,15.222254,447.20824,506.96306040000013,11.0,59.979108,6.1252791,14.941701,7.7585971,14.16606,8.2128194,14.16606,7.4901285,14.16606,20.910469,0.49324069,0.61766768,0.0,0.0,0.0,0.16486618
1017.0496,13.1157,0.7,0.027,0.4108000000000002,-0.19393899999999997,0.14585700000000001,44.0304,1.4,-0.1,0.1,11.0,-0.1,0.1,3.56,-0.63,0.63,4665.0,8.805932040808024,77.54444,5.9123371,0.4507831876776535,0.70025515,100.45285,95.205718,106.0665,806.44745,910.5626732999997,11.0,49.203954,5.5751808,13.671293,7.0618245,12.961591,7.4763214,12.961591,6.8174702,12.961591,18.939293,0.33534899,0.49451088,0.0,0.0,0.0,0.078679222
2860.452,12.5552,93.9,0.4,0.8095670000000003,-0.21435999999999997,0.161388,162.127,2.4,-0.2,0.2,2.96,-0.07,0.1,0.003,-0.002,0.002,9770.0,15.094040626825086,227.83006,18.146271,1.445319155611028,101.412,0.007303469,0.003415173,0.018593721,72.114083,143.35172260000016,2.96,59.020108,5.3272639,12.276962,6.7474017,11.639702,7.1275026,11.639702,6.512064,11.639702,20.742628,2584.9785,0.18189277,0.0,0.0,0.0,0.078618445
4290.678,12.331,260.0,0.5688138199999996,0.9690200000000004,-0.13666999999999993,0.10920200000000006,50.0475,0.9,-0.1,0.1,1.0,-0.02,0.03,0.03,-1.9016399999999993,2.061540000000001,5285.0,18.653649530961488,347.95864,28.218201,2.2883952111055113,260.0,8.79e-06,8.79e-06,8.79e-06,13.872612,142.23066910000017,1.0,0.59429216,0.59513629,1.4236141,0.75382344,1.3497149,0.79750893,1.3497149,0.72771716,1.3497149,2.0814394,0.83970801,0.1925274,0.0,0.0,0.0,0.071985952
20.118513,4.06923,0.0645,0.186,0.18,-0.11,0.11,9.7221,0.5,-0.03,0.03,0.7,-0.02,0.02,0.022,-0.003,0.003,3588.0,2.223523993512908,4.9440588,1.2149863,0.2985789353241471,0.065615721,22.005236,15.371321,32.631104,548.17248,618.7827423000001,0.7,0.089949758,0.24502061,0.63306313,0.31035459,0.60019072,0.32899712,0.60019072,0.29958001,0.60019072,0.80977389,0.037400317,0.15029756,0.0,0.0,0.0,0.22531631
9.5984057,3.23969,0.1101,0.041,0.3,-0.2,0.21,9.7221,0.5,-0.03,0.03,0.75,-0.03,0.03,0.022,-0.003,0.003,3700.0,1.7212653393575108,2.9627544,0.91451785,0.2822856078222521,0.11019254,7.4266113,6.8473717,8.0684135,420.4415,475.0104442999997,0.75,0.089949758,0.2446201,0.62850821,0.30984801,0.59587378,0.32841811,0.59587378,0.29909753,0.59587378,0.80977389,0.045335717,0.15029756,0.0,0.0,0.0,0.34398491
2034.0992,12.6673,1.3,0.2,0.393951,-0.18386599999999997,0.1378029999999999,1070.63,1.14,-0.25,0.25,32.35,-8.82,8.82,5.2,-2.75,4.75,4095.0,12.671967093149664,160.57875,12.676636,1.0007370083463614,1.326,302.67579,205.94479,463.37577,1054.5708,1394.2544689999995,32.35,501.18723,18.118181,45.642991,22.949503,43.273336,24.313455,43.273336,22.154599,43.273336,60.445472,0.11761662,0.49188134,0.0,0.0,0.0,0.073820792
330.54112,13.7883,0.78,0.29,0.6565099999999997,-0.1469449999999999,0.09002600000000002,49.352,0.49,-0.33,0.33,0.86,-0.04,0.04,4.4167000000000005,-3.5485800000000007,4.2760500000000015,4864.0,4.896180108090737,23.97258,1.7386175,0.12609368074609317,0.812799,0.82202829,0.47274982,1.560609,238.65022,267.86724479999975,0.86,0.47863009,0.54529799,1.3257312,0.69070199,1.2569113,0.73107111,1.2569113,0.66680056,1.2569113,1.8679437,0.33265737,0.36370546,1.0,1.0,0.0,0.38463538
337.21551,13.7883,0.576,0.001,0.31906100000000015,-0.16651199999999997,0.14124600000000004,768.045,1.08,-0.14,0.14,8.95,-1.45,1.45,7.41,-2.52,3.81,4649.0,4.9453656589177015,24.456641,1.7737242,0.12863980390872698,0.57600029,111.98381,111.76012,112.20806,828.76923,935.3533245999997,8.95,37.153523,4.8476468,11.895732,6.1402918,11.278201,6.5008237,11.278201,5.9278237,11.278201,16.457497,0.29922028,0.5124708,0.0,0.0,0.0,0.074603787
352.78908,13.7883,0.539,0.26,0.38047100000000006,-0.16656600000000002,0.13477,426.42,1.1,-0.2,0.2,14.7,-2.8,2.8,7.1,-4.2,4.2,4796.0,5.058272300482189,25.586119,1.8556398,0.13458075541169562,0.5572182,364.77187,221.86121,643.21925,1098.9594,1574.1723610000004,14.7,102.3293,7.9969107,19.498082,10.129302,18.485914,10.722176,18.485914,9.7787983,18.485914,27.312646,0.38754905,0.5119554,0.0,0.0,0.0,0.068093252
17668.059,11.5463,1.05,0.15,0.5853959999999998,-0.173156,0.11976399999999993,1539.71,10.83,-22.96,22.96,71.02,-73.63,73.63,4.696850000000003,-2.2405500000000007,3.2299400000000027,4259.0,39.117672085452604,1530.1922,132.52663,11.477844295311028,1.0618125,1356.9474,1014.4385,1856.8788,1539.699,2167.993506999999,71.02,1479.1084,30.991205,77.448146,39.255216,73.427407,41.579899,73.427407,37.896176,73.427407,103.83978,0.33017176,1.0206902,0.0,0.0,0.0,0.077056665
3963.3152,12.331,2.01,0.18,0.5550059999999999,-0.18746100000000002,0.1196939999999999,1539.71,2.8,-1.5,1.5,49.0,-26.0,26.0,5.52395,-2.9877300000000018,3.7025800000000015,4137.0,17.927930402269993,321.41069,26.065257,2.113799153369626,2.042562,372.18593,262.93226,544.4778,1112.1407,1584.5622749999998,49.0,1479.1084,31.093001,78.166903,39.384145,74.108739,41.72271,74.108739,38.020178,74.108739,103.83978,0.17056505,0.6502352,0.0,0.0,0.0,0.074860682
1334.8776,13.0036,1.3,0.21,0.39822199999999996,-0.18709999999999996,0.14916399999999996,1322.51,0.8,-0.2,0.2,17.3,-0.9,0.9,3.94214,-2.4187700000000008,3.44923,4296.0,10.131853972368901,102.65447,7.8943112,0.6070865902054559,1.328665,55.195931,36.858916,86.468736,688.59185,778.2729161,17.3,91.201084,7.687287,19.176499,9.7371534,18.180954,10.313316,18.180954,9.4000762,18.180954,25.7848,0.14762734,0.42826685,0.0,0.0,0.0,0.087628398
22.24796,2.5783,0.241,0.0,0.31205700000000014,-0.22503299999999996,0.2227550000000001,179.461,1.67,-0.4,0.4,1.08,-0.06,0.06,3.34,-1.49,1.95,5766.0,2.9375033679190397,8.6289261,3.3467502,1.2980453005470196,0.241,15.134425,15.134425,15.134425,502.50037,566.5186462999993,1.08,0.87902252,0.7041154,1.6594051,0.89184972,1.5732669,0.94309049,1.5732669,0.86091085,1.5732669,2.5314175,2.357775,0.51890526,0.0,0.0,0.0,0.30645978
432.24608,13.5641,0.83,0.12,0.30102100000000004,-0.15359599999999995,0.16138599999999992,53.622,0.81,-0.07,0.07,0.81,-0.04,0.04,4.5028999999999995,-3.68746,4.160670000000001,5004.0,5.6450792106323595,31.866919,2.3493574,0.17320407864337561,0.835976,0.58343633,0.46175092,0.74796017,222.0565,244.01729909999997,0.81,0.3990249,0.49468207,1.1958323,0.62658781,1.1337563,0.66310323,1.1337563,0.60490131,1.1337563,1.7055473,0.50028404,0.43004391,1.0,1.0,0.0,0.3622623
289.22348,13.9004,1.0,0.2,0.377474,-0.17144399999999999,0.14509999999999995,871.493,0.74,-0.39,0.39,11.0,-1.0,1.0,3.94932,-2.478000000000001,3.5594399999999995,4414.0,4.561452164186609,20.806846,1.4968523,0.10768411770376471,1.02,49.987841,34.012418,76.527941,672.2757,761.7366048,11.0,48.977882,5.6128437,13.92307,7.109544,13.200271,7.5291358,13.200271,6.863484,13.200271,18.895734,0.17616621,0.41728076,0.0,0.0,0.0,0.085490421
540.3076,13.452,1.7,0.76,0.40181000000000006,-0.18008100000000002,0.13913399999999995,666.589,1.09,-0.16,0.16,10.33,-1.81,1.81,4.718159999999999,-3.23509,3.567339999999998,4534.0,6.337633327502823,40.165596,2.9858457,0.22196295628294066,2.19096,23.240218,4.8761474,262.22837,480.71846,567.3413995999996,10.33,43.651583,5.2771419,13.017351,6.6843205,12.341585,7.0777794,12.341585,6.4530121,12.341585,17.838723,0.24633249,0.47478096,0.0,0.0,0.0,0.11000964
508.5248,13.5641,4.2,0.35,0.46379,-0.21290900000000001,0.16209700000000013,442.042,1.52,-0.22,0.22,7.6,-1.3,1.3,2.34,-0.8,1.2,4943.0,6.1229480879252804,37.490494,2.7639499,0.2037695042863243,4.45725,1.7859852,0.9179814,3.9598133,287.46213,326.08058450000004,7.6,29.512092,4.2665283,10.339095,5.4041934,9.8023876,5.7195283,9.8023876,5.2171678,9.8023876,14.667759,0.55567772,0.47392397,1.0,0.0,0.0,0.35820477
228.83616,14.0125,0.78,0.27,0.34203100000000014,-0.1602579999999999,0.13540599999999994,52.5697,0.91,-0.1,0.1,0.9,-0.04,0.06,4.8049,-3.9156700000000013,4.33705,5012.0,4.041145738030685,16.330859,1.1654493,0.08317212060279973,0.808431,0.83032383,0.49568223,1.500255,239.78898,268.6303261999998,0.9,0.48640721,0.54595851,1.3193684,0.69153688,1.2508796,0.73183071,1.2508796,0.66760216,1.2508796,1.8830583,0.52727565,0.44705908,1.0,1.0,0.0,0.38360023
4767.42,14.6851,1662.0,0.5955603299999995,0.9838899999999998,-0.17079499999999992,0.12804999999999997,44.9543,1.0,-0.08939999999999992,0.09249999999999994,0.8,-0.05,0.05,0.1,-0.05,0.05,4993.0,18.017861859181128,324.64335,22.106989,1.5054026954827378,1662.0,8.22e-07,8.22e-07,8.22e-07,7.6706011,142.3204969000002,0.8,2.2698649,1.1804677,2.8548824,1.4952368,2.7066845,1.5823938,2.7066845,1.4434868,2.7066845,4.0678392,0.52664061,0.24372018,0.0,0.0,0.0,0.061587446
1258.5989,13.0036,2.06,0.88,0.71341,-0.11440899999999996,0.06680800000000008,38.0473,0.82,-0.08,0.08,0.8,-0.06,0.04,4.68687,-3.958950000000002,4.468250000000004,5000.0,9.838114505919885,96.788496,7.4432077,0.5723959370037653,2.857632,0.19168848,0.025760237,6.3227072,131.13929,170.2723497,0.8,0.38636698,0.48686572,1.1771243,0.61668729,1.1160194,0.6526287,1.1160194,0.59534359,1.1160194,1.6782775,0.4988942,0.4318064,0.0,0.0,0.0,0.22707199
7961.5915,11.9947,1.48,0.39,0.6094210000000002,-0.15593799999999988,0.11577999999999994,42.6402,0.81,-0.1,0.1,0.84,-0.04,0.04,4.28032,-3.89777,4.431600000000004,5040.0,25.763523024049327,663.75911,55.3377,4.613512693275923,1.592554,0.22146457,0.10554726,0.54804586,169.5143,184.08495769999993,0.84,0.44668359,0.52248252,1.2612459,0.66180073,1.1957744,0.70033987,1.1957744,0.63889413,1.1957744,1.8045286,0.53220248,0.43004391,0.0,0.0,0.0,0.25096006
8.5813561,2.84734,0.0428,0.0,0.4416420000000002,-0.24241000000000007,0.21379099999999987,20.2695,0.7,-0.08330000000000001,0.07730000000000002,0.69,-0.07,0.06,4.4,-4.0,4.0,4324.0,1.736034283757947,3.013815,1.0584669,0.3717388375947381,0.0428,51.89344,51.89344,51.89344,683.79044,772.23385,0.69,0.095060479,0.24797645,0.61776337,0.31410101,0.58569245,0.3326754,0.58569245,0.30322824,0.58569245,0.83246076,0.1481588,0.40659899,0.0,0.0,0.0,0.23961855
54.03076,8.37387,0.435,0.31,0.3809700000000003,-0.170715,0.12222599999999995,20.2695,0.7,-0.08020000000000005,0.08000000000000006,0.69,-0.07,0.06,4.4,-4.0,4.0,4324.0,2.5401386988622794,6.4523046,0.7705284,0.09201580569213647,0.45590175,0.52839816,0.29273786,1.0551721,213.16809,241.6462834,0.69,0.095060479,0.24797645,0.61776337,0.31410101,0.58569245,0.3326754,0.58569245,0.30322824,0.58569245,0.83246076,0.1481588,0.40659899,1.0,1.0,0.0,0.40249981
12.71312,3.60962,0.06,0.15,0.51851,-0.22192800000000004,0.11835999999999994,41.3342,0.5,-0.26,0.26,0.71,-0.04,0.04,4.5,-4.0,4.0,4816.0,1.8767020613718708,3.5220106,0.97572892,0.27031347366660136,0.060675,66.472057,49.693755,90.961926,724.36066,818.8170597000001,0.71,0.23659197,0.38419223,0.93594046,0.48663765,0.8873548,0.51510879,0.8873548,0.46979838,0.8873548,1.3132995,0.30839557,0.36482416,0.0,0.0,0.0,0.20561595
104.88324,12.4431,0.68,0.19,0.3855310000000001,-0.16482299999999991,0.11661599999999991,41.3342,0.74,-0.07,0.07,0.72,-0.02,0.02,4.5,-4.0,4.0,4746.0,2.903278859509609,8.4290282,0.6774058,0.054440276305517094,0.692274,0.52115413,0.36131688,0.7798519,214.98146,241.79455929999997,0.72,0.23659197,0.38533368,0.94154701,0.48808394,0.89266998,0.51668234,0.89266998,0.47119515,0.89266998,1.3132995,0.31162607,0.41575501,1.0,1.0,0.0,0.35825352
187.51852,14.1246,0.04,0.02,0.4354529999999999,-0.137114,0.086444,84.4069,1.47,-0.24,0.24,0.91,-0.04,0.04,1.0,-1.0,2.0,5393.0,3.643627778987978,13.276023,0.93992208,0.06654504047050439,0.040008,402.68634,386.97212,419.20636,1141.1797,1288.7965400000003,0.91,0.64416927,0.61596,1.4679954,0.78019757,1.3917926,0.82531916,1.3917926,0.75316924,1.3917926,2.1670243,1.1905126,0.40675286,0.0,0.0,0.0,0.06642299
206.5882,14.0125,2.36,0.05,0.7108039999999999,-0.1188289999999999,0.07078500000000006,27.1665,0.65,-0.03,0.03,0.64,-0.02,0.02,7.4,-4.9,4.5,4550.0,3.839679216455588,14.743137,1.0521418,0.07508594221086087,2.36295,0.028230563,0.025573926,0.031241277,104.38089,150.85712140000007,0.64,0.15703628,0.31633565,0.77974595,0.40068822,0.73926729,0.42426567,0.73926729,0.38682274,0.73926729,1.0699507,0.21311886,0.43258147,0.0,0.0,0.0,0.093220866
15.370162,4.0356,0.3,0.4,0.49908,-0.2815499999999999,0.19133,27.1665,0.65,-0.03,0.03,0.64,-0.02,0.02,7.4,-4.9,4.5,4550.0,1.951574639158686,3.8086436,0.94376142,0.23385900893187486,0.324,1.9037848,0.89022835,4.8467988,289.76255,332.5050405,0.64,0.15703628,0.31633565,0.77974595,0.40068822,0.73926729,0.42426567,0.73926729,0.38682274,0.73926729,1.0699507,0.21311886,0.43258147,0.0,0.0,0.0,0.520274
3108.3579,12.4431,1.66,0.21,0.47377199999999986,-0.20433799999999994,0.14983000000000002,925.214,2.12,-1.47,1.47,19.17,-4.96,4.96,0.74,-0.2,0.2,4545.0,15.805244312057342,249.80574,20.075845,1.6134118561977764,1.696603,40.980532,27.366111,64.199204,639.18932,721.7943462,19.17,110.40786,8.3893204,20.683846,10.626377,19.610092,11.251727,19.610092,10.258659,19.610092,28.37029,0.31335175,0.43706102,0.0,0.0,0.0,0.09679155
1620.9228,12.8915,1.34,0.54,0.7008100000000005,-0.17186999999999994,0.10988999999999996,34.4603,0.74,-0.03,0.03,0.69,-0.04229999999999994,0.05369999999999995,4.3,-4.0,4.0,4714.0,11.213196662393834,125.73578,9.7533863,0.756574975175977,1.535372,0.13888365,0.049288881,0.5524268,146.03892,172.20588010000003,0.69,0.20989399,0.36341903,0.88923987,0.46032587,0.84307802,0.48731636,0.84307802,0.44439765,0.84307802,1.2369831,0.29495653,0.41261672,0.0,0.0,0.0,0.19238684
3.9506021,1.81602,0.0185,0.05610192999999999,0.3500110000000001,-0.21679700000000002,0.24242999999999995,8.60715,0.16,-0.01,0.01,0.17,-0.01,0.01,3.0,-2.0,2.0,3130.0,1.474929736183056,2.1754177,1.197904,0.6596315335716805,0.0185,8.5636033,8.5636033,8.5636033,435.8219,492.19235,0.17,0.002930893,0.044456051,0.11744318,0.05630933,0.11134338,0.059720345,0.11134338,0.054348828,0.11134338,0.14617186,0.011646709,0.23323033,0.0,0.0,0.0,0.404411
3337.194,12.4431,2.6,0.3543646200000002,3.903748000000003,-0.23596500000000006,0.1952589999999999,23.1,0.02,-0.01,0.01,2.4066999999999985,-1.6293999999999988,1.5869999999999993,2.0672199999999985,-2.5212299999999983,3.19981,580.5,16.37670143173581,268.19635,21.553821,1.7321906097209983,2.6,1.57e-07,1.57e-07,1.57e-07,5.0703749,144.40038230000013,0.10209745,1.06e-06,0.000850969,0.002301526,0.001077835,0.00218194,0.001143624,0.00218194,0.001040174,0.00218194,0.002780529,7.29e-05,0.12522598,0.0,0.0,0.0,0.071403489
2479.0584,20.8506,200.0,0.5531775500000002,0.78939,-0.2475850000000001,0.15086499999999997,242.71063993999985,0.01,0.0,0.0,0.24,-0.01,0.01,0.003,-2.03735,2.9459900000000006,2320.0,10.903956253492241,118.89626,5.7022945,0.27348347353337066,200.0,3.53e-08,3.53e-08,3.53e-08,3.4924477,151.31506520000005,0.24,0.001412538,0.031056331,0.083994748,0.039335869,0.07963046,0.041736854,0.07963046,0.037961411,0.07963046,0.1014761,0.001149408,0.029269256,0.0,0.0,0.0,0.044668559
3994.7802,12.331,210.0,0.5654264199999998,0.9036399999999994,-0.16110499999999991,0.1354629999999999,190.374,0.35,-0.11230000000000002,0.12739999999999987,0.7516000000000013,-0.2238000000000001,0.27340000000000003,0.002,-1.7659,3.7725200000000005,3099.0,17.998955177418278,323.96238,26.272191,2.1305807331846194,210.0,1.0644272118383984e-06,4.508474999999996e-05,5.4605067771250034e-05,18.274421033999996,141.88318130000016,0.75,0.04694124004207337,1.013835461,2.4242130299999998,1.284461147999999,2.2983754070000013,1.358127593000001,2.298083450000001,1.2396820589999993,2.298177386000001,0.8954668093000002,0.014334733,0.089485465,0.0,0.0,0.0,0.071977611
3686.8048,12.4431,80.23892826000001,0.25,0.3871700000000001,-0.20330999999999996,0.16724999999999998,157.998,0.9,-0.02,0.02,1.88,-0.42,0.09,0.003,-0.001,0.001,3807.0,17.21316676959247,296.29311,23.81184,1.9136581974060554,0.084223218,120.74763,74.824571,207.84603,834.42156,945.3734921,1.88,0.77983011,0.71898731,1.8374465,0.91070685,1.7420433,0.96516743,1.7420433,0.87912578,1.7420433,2.3843158,0.066277474,0.13116739,0.0,0.0,0.0,0.080217797
2002.3164,12.4431,7506.0,0.5528740000000003,0.830817,-0.22431500000000004,0.13470999999999997,10.8864,0.37,-0.02,0.02,0.39,-0.01,0.01,0.475,-0.325,0.325,3406.0,12.68533838218479,160.91781,12.932293,1.039314365832599,7506.0,3.29e-10,3.29e-10,3.29e-10,1.0850272,141.7843208000002,0.39,0.018535316,0.1114772,0.29062385,0.14120158,0.27553167,0.14971324,0.27553167,0.13629421,0.27553167,0.36759007,0.024745281,0.22685116,0.0,0.0,0.0,0.07140332
5403.076,24.662,440.0,0.5160935599999994,1.0075699999999996,-0.18560000000000001,0.13968700000000003,190.72,2.0901999999999994,-0.1632,0.15260000000000015,1.68,-0.16,0.1,0.002,-0.002,0.002,4403.0,14.801522561831485,219.08507,8.8835079,0.36021035730364526,440.0,4.08e-06,4.08e-06,4.08e-06,11.452982,141.10883050000018,1.68,0.79067863,0.71340812,1.7705807,0.90364295,1.6786631,0.95698715,1.6786631,0.87236748,1.6786631,2.4008431,3084856180859564.0,0.1834412683999999,0.0,0.0,0.0,0.038182667
327.36284,16.7029,0.02752,0.0,0.35,-0.08,0.08,787.909,0.95,-0.15,0.15,1.11,-0.05,0.05,1.6,-0.5,0.5,5950.0,4.427094060690211,19.599162,1.1733987,0.0702511983230535,0.02752,2622.4254,2622.4254,2622.4254,1823.1428,2068.1642720000004,1.11,1.9860949,1.046656,2.4552686,1.3257133,2.327818,1.4016559,2.327818,1.2796874,2.327818,3.8050798,2.679932,0.3803231,0.0,0.0,0.0,0.0552017
874.02701,10.8737,0.1055,0.53,0.85,-0.03,0.03,338.386,0.89,-0.05,0.05,0.79,-0.05,0.05,3.0,-1.9247999999999998,3.7524900000000003,5075.0,8.965484281556884,80.379908,7.3921395,0.679818240631668,0.12031747,19.911338,7.2129383,76.436249,506.68748,585.6795290999999,0.79,0.18793168,0.33831879,0.8155744,0.42853007,0.77323787,0.45346727,0.77323787,0.41369661,0.77323787,1.1704794,0.58321142,0.41324574,0.0,0.0,0.0,0.13127783
740.53925,16.0303,0.0436,0.0,0.818,-0.008,0.008,655.037,1.27,-0.05,0.05,1.37,-0.03,0.03,2.0,-1.0,1.0,6440.0,6.796780049052793,46.196219,2.8818062,0.17977244774446288,0.0436,1256.1081,1256.1081,1256.1081,1516.7069,1707.895239999999,1.37,2.3878113,1.1141494,2.5885672,1.4111827,2.454198,1.4914499,2.454198,1.3620843,2.454198,4.1721871,6.8509103,0.43484159,0.0,0.0,0.0,0.057732336
291.44828,16.1424,0.04016,0.07,0.573,-0.03,0.027,1126.37,1.08,-0.07,0.08,1.12,-0.09,0.1,6.3,-3.1,3.1,5675.0,4.2490974944446815,18.054829,1.1184724,0.06928786550413754,0.040258392,730.26289,636.27526,842.26101,1323.1677,1496.6248109999992,1.12,1.1748976,0.81846809,1.9337479,1.0366942,1.8333687,1.0963484,1.8333687,1.0007438,1.8333687,2.9266027,1.7438457,0.49879587,0.0,0.0,0.0,0.057978314
415.71903,9.92085,0.051,0.0,0.374,-0.054,0.054,1148.93,1.09,-0.02,0.02,1.01,-0.03,0.03,1.635,-1.515,1.515,5945.0,6.473296668206063,41.903569,4.2237882,0.4257486263309083,0.051,454.84104,454.84104,454.84104,1176.5485,1328.1007229999993,1.01,1.1830416,0.80804641,1.8957573,1.0234862,1.7973504,1.0821206,1.7973504,0.98795377,1.7973504,2.9367283,2.7815966,0.39959492,0.0,0.0,0.0,0.089365299
2415.4928,12.2189,0.027,0.0,0.86,-0.02,0.02,1744.6,1.13,-0.09,0.09,1.21,-0.08,0.08,4.2,-3.8,3.8,6035.0,14.060048487051853,197.68496,16.178622,1.3240653353856773,0.027,1804.1493,1804.1493,1804.1493,1660.4012,1875.5483869999996,1.21,1.3152248,0.8473276,1.9838119,1.0732378,1.8808342,1.1346371,1.8808342,1.0359634,1.8808342,3.0964479,3.2859585,0.47328841,0.0,0.0,0.0,0.07315603
170.03798,13.1157,0.0618,0.33,0.825,-0.039,0.03,732.409,1.1,-0.08,0.08,1.19,-0.13,0.14,6.73,-2.8,2.8,5650.0,3.600619517979737,12.964461,0.98846885,0.0753653141898577,0.06516501,101.87317,54.365047,214.22662,792.23644,898.7701626000003,1.19,0.3672823,0.45829358,1.083558,0.58048765,1.0273114,0.61390481,1.0273114,0.5603595,1.0273114,1.6363032,1.6807821,0.50740909,0.0,0.0,0.0,0.078534415
772.32205,11.4342,0.0461,0.0,0.18,-0.16,0.16,1176.12,1.04,-0.1,0.1,1.59,-0.07,0.07,10.7,-1.0,1.0,5740.0,8.218571256921651,67.544913,5.9072705,0.5166317364507516,0.0461,640.61654,640.61654,640.61654,1281.7238,1448.5093249999998,1.59,1.3614447,0.87764849,2.0698273,1.1116518,1.9623844,1.1755488,1.9623844,1.0730919,1.9623844,3.150386,1.9254943,0.53802185,0.0,0.0,0.0,0.07860061
1102.8632,14.6851,0.0295,0.08,0.4,-0.14,0.08,764.889,0.95,-0.15,0.15,1.0,-0.13,0.13,0.032,-0.003,0.003,5440.0,8.666073510713346,75.100828,5.1140835,0.34824983618576033,0.0295944,779.38165,666.05249,917.86818,1344.4971,1520.0555379999996,1.0,0.67608298,0.62937636,1.4976554,0.7971903,1.4199131,0.84325452,1.4199131,0.76956907,1.4199131,2.2200552,1.1158443,0.19814861,0.0,0.0,0.0,0.062951335
352.78908,14.4609,0.0518,0.047,0.24,-0.08,0.08,790.663,1.21,-0.05,0.05,1.65,-0.04,0.04,5.0,-1.0,1.0,6090.0,4.9392374547957045,24.396067,1.6870365,0.11666193220382447,0.051857213,1305.6317,1189.7265,1436.0008,1530.8056,1734.8274919999994,1.65,3.4994517,1.3775046,3.221237,1.7447653,3.0540259,1.8444995,3.0540259,1.6841535,3.0540259,5.0508419,3.6948846,0.49848064,0.0,0.0,0.0,0.063261651
1102.8632,16.43386,0.02798,0.0143,0.221,-0.019,0.017,213.283,0.96,-0.08,0.08,0.91,-0.03,0.03,2.7,-2.7,3.2,5625.0,8.19202051702721,67.109198,4.0835931,0.24848655601078098,0.027982861,944.81981,918.27282,972.33309,1412.4253,1595.9756000000002,0.91,0.73960528,0.65130288,1.5410133,0.82495925,1.4610205,0.87247056,1.4610205,0.79635691,1.4610205,2.3220083,1.5386906,0.41643051,0.0,0.0,0.0,0.056735134
1366.6604,9.4164,0.09,0.59,0.26,-0.08,0.08,844.061,1.14,-0.08,0.08,1.02,-0.05,0.05,0.1,-0.04,0.8,5880.0,12.047248147500149,145.13619,15.413129,1.636838813268127,0.1056645,226.16453,72.230519,1086.2937,914.17946,1048.3580519999994,1.02,1.4791084,0.90709653,2.131498,1.148947,2.020854,1.2148366,2.020854,1.1090701,2.020854,3.2837023,2.5251621,0.25460081,0.0,0.0,0.0,0.095753039
5403.076,12.2189,2.9,0.6,0.9838400000000003,-0.17965,0.13164599999999996,844.061,1.14,-0.08,0.08,1.37,-0.04,0.03,0.1,-0.04,0.8,4947.5,21.028315430410025,442.19005,36.189023,2.9617250923100675,3.422,0.15070027,0.047093833,0.75350133,146.40309,162.8324051000001,1.37,1.0139114,0.79064921,1.9156335,1.0014749,1.816192,1.0599055,1.816192,0.96681614,1.816192,2.7187156,0.50878496,0.25460081,0.0,0.0,0.0,0.20468731
718.29129,14.573,0.0417,0.0,0.25,-0.17,0.17,1398.8342,1.29,-0.09,0.09,1.95,-0.21,0.21,4.1,-0.5,0.1,6200.0,7.020625669681923,49.289184,3.3822263,0.232088544801883,0.0417,2915.5997,2915.5997,2915.5997,1872.0907,2114.250712,1.95,5.0699071,1.6469639,3.8427225,2.0860595,3.643251,2.2051105,3.643251,2.0135561,3.643251,6.0794427,4.5597598,0.49266539,0.0,0.0,0.0,0.062378611
